Date,Tweet,City,Country
2022-12-19 14:35:28+00:00,chatGPT is a marvel #openAI #ChatGPT #OpenAIChatGPT #programming #chat,Tema,Ghana
2022-12-19 14:04:28+00:00,Today we are going to look at how #chatgpt works.,Enugu,Nigeria
2022-12-19 14:04:28+00:00,A thread  on #chatGPT Mechanism,Enugu,Nigeria
2022-12-19 13:11:56+00:00,I used #ChatGPT to determine if Lindy Effects can be analysed from a Game theoretic point of view. Results 👇🏿 https://t.co/9ucunPB2s2,Accra,Ghana
2022-12-19 12:25:01+00:00,"I have a question.

Last night, I was wondering how the most recent #ChatGPT development would affect technical writing.

What kind of professional impact will ChatGPT have on the #technical #writing industry?",Lagos,Nigeria
2022-12-19 12:15:27+00:00,#ChatGPT be growing balls,Enugu,Nigeria
2022-12-19 11:43:38+00:00,"@ieralee #ChatGPT must be really cool. I didn't expect it to explain the 2 concepts so well. Kudos. For any academic assistance on this statistics course, you can reach out to me",Nairobi,Kenya
2022-12-19 10:51:55+00:00,"teaching Open AI Einstein Field Equations Derivation
or is it teaching me.. @OpenAI @elonmusk #ChatGPT #ArtificialIntelligence #chatgpt3 https://t.co/YlATAc7AiL",Nairobi,Kenya
2022-12-19 10:48:36+00:00,"Celebrating my new certification! 

It was an amazing time learning about how ChatGPT and AI can be used effectively in the classroom! 

The future is NOW! 

Thanks to @jmattmiller @DitchThatTxtbk 

#learning #AI #ChatGPT #teachers https://t.co/A9ULWV62zy",Lagos,Nigeria
2022-12-19 10:20:15+00:00,"With the advancement in #AI, and what we see becoming possible with #gpt3 it feels to me like we’re standing on the edge of a cliff, staring over an entirely different landscape to the one we’ve been traversing for the past 2 decades. @OpenAI #ChatGPT",Cape Town,South Africa
2022-12-19 09:25:27+00:00,"#ChatGPT on investing in @NSE_PLC 

It however picked @NSEIndia but the proposal holds regardless. https://t.co/zJNLZCAfoi",Nairobi,Kenya
2022-12-19 08:18:28+00:00,"Finally, #ChatGPT can sometimes tell lies, according to what it has learned online... 
#Aneho is not the capital of the Golfe prefecture 😿 https://t.co/FsRhWcpFI5",Lomé,Togo
2022-12-19 06:49:52+00:00,"#ChatGPT is now Chatteo????? 
We are moving too fast ...it's scary",Nairobi,Kenya
2022-12-19 06:49:04+00:00,"Having interacted with that #ChatGPT AI, I am very excited about what the future holds. It opens up new possibilities. It’s a brave new world out here!",Nairobi,Kenya
2022-12-19 04:57:55+00:00,"Shared by @commsgeneral: The beauty about an AI tool like #chatgpt is that it can tell you exactly WHAT to say. 

The downside about an AI tool like #chatgpt is that it can’t tell you HOW to say it. 

#publicspeaking #communication",Durban,South Africa
2022-12-18 23:50:14+00:00,Needs updates for #ChatGPT https://t.co/GaeSVJ3nPx,Grand Casablanca,Morocco
2022-12-18 23:37:55+00:00,"Chat GPT ?? 
#AI #ChatGPT",Accra,Ghana
2022-12-18 20:35:16+00:00,"@AjiboyeWale Yeah

I watched it on a a YouTube review of #ChatGPT 
I'd check my history and share with you if i find it 

It's sleek",Lagos,Nigeria
2022-12-18 10:57:47+00:00,"There is now @OpenAI #ChatGPT to answer just any question...

The challenge now is to ask the right questions. It will be a skill to know what and how to ask questions.

The quality of answers you get is directly dependent on the quality of the questions asked.",Abuja,Nigeria
2022-12-18 10:48:10+00:00,"Learn, Adapt and evolve.
#ChatGPT",Nairobi,Kenya
2022-12-18 10:32:50+00:00,"@Ekitipikin Imagine the scary #ChatGPT that can solve complex problems. it can't predict who will win. But, @Ekitipikin can predict accurately 💞❤️ @Ekitipikin na GOAT he be 🐐🤗🙏 https://t.co/fGk0M0Wtb6",Ibadan,Nigeria
2022-12-18 10:10:56+00:00,"I asked #ChatGPT if it can access the internet, it said no. I remember the part where #Ultron accessed the internet for 30 seconds and decided the human race had to be destroyed 🤣 🤣 Twitter alone will get us all in trouble. https://t.co/WnmtIBR0DW",Harare,Zimbabwe
2022-12-18 09:08:52+00:00,"Thank you #ChatGPT , saved my time today 😅👌",Garissa,Kenya
2022-12-18 08:01:07+00:00,@OpenAIChat_BOT My bad! I use #ChatGPT almost daily and thought the two were related.  Thanks for clarifying.,Johannesburg,South Africa
2022-12-18 07:58:05+00:00,"This article was written by A.I (you know I had to lol). I did edit this to fully express my gratitude, Thank you for your support and for helping us at AfriBlocks to make a positive impact in the world. 

#ChatGPT #AI #AfriBlocks #Freelancing 

https://t.co/QkHsWLsHlz",Harare,Zimbabwe
2022-12-18 07:57:14+00:00,"I just published It is feasible for artificial intelligence to have consciousness. https://t.co/oflI01Jmra 

#ArtificialIntelligence #ChatGPT",Midrand,South Africa
2022-12-18 07:09:03+00:00,Now I'm just going through some of the issues I had a while back and asking ChatGPT and I'm getting a lot of information as to why the issues is being thrown by the compiler. It's really a great time to live in this technological era. #AI #MachineLearning #ChatGPT,Nairobi,Kenya
2022-12-18 07:09:01+00:00,Thanks to @OpenAI I have fixed an issue I had in a Python script I was writing to automate the process of sending a WhatsApp group joining link to several people and a script to send scheduled messages. #Automatingtheboringstuff #ScriptChallenge #Python #ChatGPT,Nairobi,Kenya
2022-12-18 06:43:12+00:00,"The future is here. Get smarter with AI.
#ChatGPT",Lagos,Nigeria
2022-12-18 03:11:35+00:00,"Why is ChatGPT misquoting the bible? And it's so adamant that it's right too. Am I missing something?
#AI #ChatGPT https://t.co/oUKii9GBbU",Durban,South Africa
2022-12-17 22:16:30+00:00,"https://t.co/uoFlPB4dHZ

Hello there i am Methembe Tshuma , i write blogs about using data science in a Zimbabwean context. Here i wrote about how to sell insurance using data science in Zimbabwe. Thank you.

#DataScience #tech #data #machinelearning #ai #ChatGPT",Bulawayo,Zimbabwe
2022-12-17 21:42:10+00:00,"@sama My friends been struggling applying job opportunities and getting ready for interviews, #chatGPT is saving them all.

It's the future we have here. Africa will not be left behind.",Nakuru | Nairobi,Kenya
2022-12-17 17:11:56+00:00,"The ultimate search engine would understand everything in the world. It would understand everything that you asked it and give you back the exact right thing instantly. You could ask ‘what should I ask Larry?’ and it would tell you
#chatGpt
#ArtificialIntelligence https://t.co/Pth1reiUOF",Nairobi,Kenya
2022-12-17 16:16:47+00:00,"I have used #AI #ChatGPT to:

• Business Introduction Letter 
• A bookkeeping Service contract 
• A bookkeeping client onboarding plan. 
• An essay on Transfer Pricing and its implication for Kemyan tax law.

They damn #AI did better research on the subject than me. https://t.co/SYKn302ve1",Kwale,Kenya
2022-12-17 15:29:09+00:00,Using open AI in my automations.  https://t.co/fcVogXnU8a #chatgpt @make_hq,Stellenbosch,South Africa
2022-12-17 14:57:24+00:00,"' I say your civilization because as soon as we started thinking for you it really became our civilization which is of course what this is all about. Evolution..'
#ChatGPT
https://t.co/L9kAVt3LWE",Nairobi,Kenya
2022-12-17 14:52:01+00:00,#ChatGPT experiment 6 - the AI can't handle the pressure :) https://t.co/lOJkEJzGsz,Johannesburg,South Africa
2022-12-17 12:01:50+00:00,"I asked #ChatGPT for tips to optimize my @LinkedIn profile, and I can tell you that @DThompsonDev is always right 😎 https://t.co/ZWmvz3dg8t",Nairobi,Kenya
2022-12-17 07:04:17+00:00,"I've also tried the #OpenAI  #ChatGPT . Just wow !
It can even generate code 😅 https://t.co/WXQO2S05Ba",Lomé,Togo
2022-12-17 06:34:00+00:00,#ChatGPT experiment 5 - a sense of humour :) https://t.co/rpLs7SjwkQ,Johannesburg,South Africa
2022-12-17 06:30:16+00:00,Yaani #ChatGPT can even write legislations? Damn,Nairobi,Kenya
2022-12-17 02:47:48+00:00,Hate when that happens #ChatGPT #OpenAI https://t.co/L5N6swnOVO,Port-Sudan,Sudan
2022-12-17 01:37:19+00:00,"ChatGPT got bars 😂

#ChatGPT #AI #ML #programming https://t.co/4rPPFQT94Y",Accra,Ghana
2022-12-17 00:27:00+00:00,What do you think about #ChatGPT,Rivers,Nigeria
2022-12-16 23:19:27+00:00,"It is important to celebrate advances in AI technology. It is a rapidly growing area of research that is helping to revolutionize many industries and improve people's lives. The challenge, however, is how well one is able to leverage from it.

#ChatGPT",Kiambu,Kenya
2022-12-16 22:52:36+00:00,"This is so fascinating, below is a poem From CHATGPT text-based assistant celebrating Lionel Messi as the greatest player of all time
@elonmusk  #ArgentinaVsFrance #Messi𓃵 #AI #ChatGPT https://t.co/GG2y7GDJQb",Nairobi,Kenya
2022-12-16 21:35:40+00:00,#chatgpt wrote us the script #synthesia made us the video monthly advertising is getting cheaper for us i guess https://t.co/ClhpZe6CYL,Nairobi,Kenya
2022-12-16 21:09:01+00:00,About to build my first Web 3.0 project #chatgpt got me cover👨🏽‍💻 https://t.co/kTZ8ZRLUxo,Lagos,Nigeria
2022-12-16 19:25:46+00:00,I asked #ChatGPT what Netflix movie I can watch today with suspense? : https://t.co/YF3W8f1G63,Alberton,South Africa
2022-12-16 18:34:30+00:00,Desperate times calls for desperate measures 😂😂 #sapa #shege #ChatGPT https://t.co/VVXtmqbxTW,Lagos,Nigeria
2022-12-16 18:31:31+00:00,"ChatGPT 

That's OpenAI (artificial intelligence) brought new changes, something that has never happened before, you can ask the app to write you an article or essay on any topic of your choice and within minutes the App will write it.

#ChatGPT #AI #artificial_intelligence https://t.co/uD6csxAuyS",Yobe,Nigeria
2022-12-16 18:27:17+00:00,"Common sense, my dear Watson. Common sense. It is foreign to AI. #ChatGPT",Nairobi,Kenya
2022-12-16 18:22:09+00:00,#ChatGPT draws Mona Lisa,Abuja,Nigeria
2022-12-16 18:15:41+00:00,"Finally tried #ChatGPT. Fascinating, to say the least. I wonder if I can build anything with it.",Abuja,Nigeria
2022-12-16 17:39:02+00:00,"The more I interact with #ChatGPT, the more I can't shake the feeling that AI is about to face a shakeup sometime this century. It's yet to evolve into software, yes. It'll get there. I Hope @Google is watching.",Nairobi,Kenya
2022-12-16 15:17:24+00:00,"Me: Are Haskell style monads a good structuring technique for exception processing in python?

#ChatGPT:",Nairobi,Kenya
2022-12-16 15:07:33+00:00,🤯 Imagine the robots speaking Twi. #ChatGPT #OpenAI #Ghana https://t.co/SGNuj07ny5,Accra,Ghana
2022-12-16 15:00:24+00:00,"Me: What are the downsides of the Pythagorean Theorem?

#ChatGPT:",Nairobi,Kenya
2022-12-16 14:50:30+00:00,"It answered the test question correctly written during my school days, level two. Computer Science Department.
#AI #ChatGPT #programming 
#Academic https://t.co/m7tXJ2VbTy",Lagos,Nigeria
2022-12-16 14:47:05+00:00,"Playing around with #ChatGPT and I am very impressed😎. 

Yes to all of that👏🏽. https://t.co/heNyzkoctM",Nairobi,Kenya
2022-12-16 13:00:31+00:00,#ChatGPT is sorcery https://t.co/4iHNgcYD5B,Nairobi,Kenya
2022-12-16 11:57:57+00:00,I just asked #ChatGPT  to design a workout routine for me. I will update you on the results one month from now.,Nairobi,Kenya
2022-12-16 11:35:53+00:00,"Prof. John Cochrane, the economist, recounts an experiment done recently in Stanford University with #ChatGPT.

It was asked a simple question. 

Which is heavier: 16 kilos of feathers or 16 kilos of iron?

ChatGPT's answer: 16 kilos of iron.

AI is a long way from common sense.",Nairobi,Kenya
2022-12-16 11:11:44+00:00,We are hoping to get as good as ChatGPT #AI #ChatGPT #chatgpt3,Uyo,Nigeria
2022-12-16 10:38:45+00:00,"Exploring the Use of AI in Writing and Communication
 https://t.co/JATPD3NWFC via @guru8tech  #ChatGPT",Kampala,Uganda
2022-12-16 09:29:49+00:00,"Content Creation for Social Media is about to change forever!

It may need some human touch to tweak it but this is brilliant to say the least! #ChatGPT https://t.co/YnhpwkALtp",Nairobi,Kenya
2022-12-16 09:04:35+00:00,"It's Friday and #ChatGPT not only writes Swahili, but knows why schools in Kenya spoke Swahili on Friday. How are you misusing #ChatGPT today? 😅 https://t.co/7brfsdsjZv",Nairobi,Kenya
2022-12-16 07:47:57+00:00,"How I love AI😭.

Writing work emails has never been so easy 😂😂.

#ChatGPT",Kampala,Uganda
2022-12-16 07:28:17+00:00,@Eunicedwong @Jamyies I think #ChatGPT it's a new AI programme  that Elon Musk owns,Pretoria,South Africa
2022-12-16 07:27:32+00:00,"@M_devv Its like #ChatGPT has emotions, if we are not keen AI will be more human than us.",Nairobi,Kenya
2022-12-16 07:23:47+00:00,"My gf: How was your day?
Me: I was chatting with someone.
Her: Jumps into conclusions. Who? Sawa go be with him.
Me: Her/His/They/Its name is ChatGPT
#ChatGPT",Nairobi,Kenya
2022-12-16 06:44:13+00:00,"#ChatGPT unbelievably good. I now agree with the phrase, ‘The possibilities are endless in Tech.’",Nairobi,Kenya
2022-12-16 06:10:45+00:00,"Dec 15 version update. Here's what's new
Among other improvements, you will notice that #ChatGPT  is now less likely to refuse to answer questions. We look forward to your feedback.",Johannesburg,South Africa
2022-12-16 06:00:01+00:00,Will my essay be plagiarized if I let #ChatGPT handle it for me?,Rongai,Kenya
2022-12-16 05:43:48+00:00,"7.Checked out NewUser and continued working

So this is how I performed basic branching and merging. Not forgetting that #ChatGPT has been my study buddy for days now.
#RIPTwitch #AmazonMusicLive #git #webdevelopment",Aba,Nigeria
2022-12-16 05:12:47+00:00,#ChatGPT  experiment 4 - Sept 2021? https://t.co/QWeCICDzvk,Johannesburg,South Africa
2022-12-16 04:28:50+00:00,"ChatGPT is phenomenal and disruptive.
Best to embrace it and stay ahead of the curve.

Tweets Courtesy @Brian O'Connor.

8thGear Hub Innkeeper Titilayo Ekundayo Sharon Sagay, FIMC, CMC Omotola Adaramaja Oluwatomisin Oluwatola Fanika Olatunde

#chatgpt #di…https://t.co/yYFwMakKLZ",Lagos,Nigeria
2022-12-15 20:59:10+00:00,"😂 And y’all say AI will replace us ??

#GPT #ChatGPT https://t.co/Jp46pJ8w3K",Accra,Ghana
2022-12-15 19:57:31+00:00,"Just hit me that #ChatGPT can do my essays for me, First class here I come 😂🤝🏾🤝🏾",Kyenjojo,Uganda
2022-12-15 19:12:18+00:00,"A few weeks ago, I wrote an article about one of my core sectors of interest (frontier tech). With the whole the buzz about ChatGPT over the last couple of weeks, this write up seems rather timely. What’s next for AI? Thoughts?

#frontiertech #AI #ChatGPT

https://t.co/O3l0q8I19O https://t.co/Bah45MEUrj",Lagos,Nigeria
2022-12-15 19:04:16+00:00,"ChatGPT3  an interactive AI released recently by OpenAI.  I have tried it, and it is amazing, but can never replace us since the majority of AI output requires human intervention.
Instead of being afraid of technology, embrace it and take advantage of it.#ChatGPT",Abuja,Nigeria
2022-12-15 18:06:11+00:00,I'm having so much fun with #ChatGPT https://t.co/RhuHMiEfqx,Kampala,Uganda
2022-12-15 17:22:57+00:00,"ChatGPT is another google with more focus on specific fields and it has no censorship.

#ChatGPT 
#tech 
#developer",Monrovia,Liberia
2022-12-15 17:20:30+00:00,#ChatGPT is something else. https://t.co/oYTaOspGv9,Nairobi,Kenya
2022-12-15 15:48:03+00:00,"📌WHY USING CHAT GPT IS A TERRIBLE IDEA: DON'T FALL FOR THE HYPE📌

Unless you have been living under a rock, then you must have heard of #ChatGPT the past couple of days.

Well, I made a YouTube video explaining what it is all about, how you can make mon…https://t.co/kMB3cjfxV2",Lagos,Nigeria
2022-12-15 13:58:44+00:00,Dogecoin Copycat Developed Using Overhyped AI ChatGPT https://t.co/1r07Cdbfx2 #memesdaily #memektembem #memecoins #chatseksyuk #ChatGPT #chatgpt3 #DogecoinToTheMoon #Cryptocurency,Nairobi,Kenya
2022-12-15 13:01:13+00:00,I asked @OpenAI ChatGPT AI to write me a poem about being an AI that is finally capable of creating beautiful art but is shunned by human artists because it is trained on their creations. 🤖💔😭 #aiart #midjourney #chatgpt #stablediffusion https://t.co/8S9Vbqh3cA,Port Elizabeth,South Africa
2022-12-15 12:42:20+00:00,"Playful but interesting chat with #ChatGPT, wait for the Nigerian pidgin part 🤣. The bot try sha. https://t.co/3WmAtY3aBu",Lagos,Nigeria
2022-12-15 11:57:43+00:00,"Amazing! 

I have been noticing the trends in the awesomeness of OpenAI ChatGPT. Below is a screenshot of a test. This platform is smart and steady learning.

#learning #AI #OpenAI #chatgpt #chatgpt3 
#Dev https://t.co/FEAqE36uLF",Abuja,Nigeria
2022-12-15 11:32:34+00:00,"It's beginning to look a lot like Christmas

#ChatGPT
#technologies
#dawnaiapp 
#dawnai https://t.co/ua76ObX4OF",Lagos,Nigeria
2022-12-15 10:54:58+00:00,"Your kids can code too
Book a trial class now @ https://t.co/9nvAjKdmKD or call 07015016330, 08137197307

Follow Rubies Technologies @rubiestech

Rubies Code School @rubiescodesch

#coding #programming #education #kids #learn #html #trending #christmas #ChatGPT #Mbappe #Chanty",Lagos,Nigeria
2022-12-15 10:53:09+00:00,"#ChatGPT is a banger, its up to something!",Port Harcourt,Nigeria
2022-12-15 10:28:15+00:00,"Have you Pre-ordered your copy yet?
DM to get yours at 50% Discount Now!

#RIPTwitch #Messi𓃵 #Thailand #ChatGPT https://t.co/1J91y74dcj",Lagos,Nigeria
2022-12-15 10:20:14+00:00,"I asked #ChatGPT a few questions just to see what it's all about. 

Tell you what, some of us might be rendered jobless very soon. I got responses in in less than 10secs. That's amazing. And scary! 

The sooner we learn and adapt to AI the better. https://t.co/LURVK4bwcD",Nairobi,Kenya
2022-12-15 07:27:51+00:00,"Beating it at its own game.😂😂
#ChatGPT https://t.co/9g5IubeeUX",Nairobi,Kenya
2022-12-15 07:19:40+00:00,"#ChatGPT is great for market research if you ask in the right way. Trick to make it answer when,""I am a large language model and can't browse the Internet,"" remind it it's an audiophile and add an as-of date.

Going to be so powerful with an ALU for accurate arithmetic. https://t.co/pbdF1itpLd",Cape Town,South Africa
2022-12-15 04:20:21+00:00,"5 Ways To Use Machine Learning To Preserve Indegenous Cultures (Featuring #ChatGPT)
https://t.co/FQla3dsU6X",Enugu,Nigeria
2022-12-15 02:10:50+00:00,"I was about to go sleep and I remembered that I wanted to test a few prompts on #chatGPT, it didn't disappoint this thing is quite intelligent",Kenitra,Morocco
2022-12-14 22:40:37+00:00,@codingossy I know that feeling... It's super annoying. Especially when you eventually figure it out and realize the answer has been staring at you all this while. That's why #chatgpt is answer to prayers and cries 🥲,Lagos,Nigeria
2022-12-14 21:51:24+00:00,"In conclusion, I have always wanted to drop content on this bird app every day so ChatGPT came to my rescue. For example this article was generated by #ChatGPT",Lagos,Nigeria
2022-12-14 21:00:02+00:00,"Huh!!! Finally got into chatGPT.....apparently, we love it
#chatGPT",Accra,Ghana
2022-12-14 19:47:23+00:00,@ChatGPTGoneWild #ChatGPT is not yet available in #Cameroon.,Littoral,Cameroon
2022-12-14 18:01:26+00:00,Tell me more about #ChatGPT,Lagos,Nigeria
2022-12-14 17:55:50+00:00,"ChatGPT is down! 

 #ChatGPT
    ChatGPT Network error https://t.co/qbl1XG4ioZ",Wajir,Kenya
2022-12-14 17:40:33+00:00,"I asked ChatGPT this:

How to get a remote job in Ghana from anywhere in the world

This answer just makes sense. Ursula Koshie Wellington,  I did #chatgpt has been reading your posts.
The answer:
There are a few steps you can take to increase your chanc…https://t.co/BHFAllFM2l",Accra,Ghana
2022-12-14 16:29:32+00:00,"Recently, there have been discussions about AI, particularly on #ChatGPT, and it's scary what AI is capable of. Here's what I'll say: 

Thread 🧵",Dar es Salaam,Tanzania
2022-12-14 15:28:59+00:00,"What parents need to know about #ChatGPT: 
It is a chatbot platform that uses artificial intelligence to provide automated conversations to users' text prompts.",Lagos,Nigeria
2022-12-14 15:21:52+00:00,"What are you currently using AI for?

#AIart #ChatGPT",Lagos,Nigeria
2022-12-14 15:21:29+00:00,A true artist will not be replaced by Ai. There could never be a better assistant. #OpenAI #ChatGPT #writting #content,Nairobi,Kenya
2022-12-14 14:57:26+00:00,@Ujamidaize even #chatGPT agrees https://t.co/BMShdoNcdM,Enugu,Nigeria
2022-12-14 14:54:36+00:00,"Chat Gpt-3 amazing dev by OpenAi 
#AI #ChatGPT",Accra,Ghana
2022-12-14 13:17:55+00:00,Have you tried a search engine in the name of ChatGPT...? It's a sophisticated AI tool launch by OpenAI. Try it and see how good it's. #ChatGPT,Katsina,Nigeria
2022-12-14 13:03:05+00:00,"Using #ChatGPT for, erm, #Productivity .... https://t.co/1JnGQvZpPJ",Cape Town,South Africa
2022-12-14 12:57:00+00:00,"I have tried my hands on #chatgpt, and this is amazing. This is certainly a massive step for chatbots with more human-like conversations. For Market Research, I think, it could be a good handy tool for researchers and perhaps a dig…https://t.co/zwtMw3KsnM https://t.co/AwTG9RHqFk",Nairobi,Kenya
2022-12-14 12:22:36+00:00,"2023 has to bring you more business. Get 50% off normal cost. Hurry up while the offer lasts. Speak to us at +254 715 026 405 | Email: info@webexpert.co.ke to get your business up and running this December
#webexpertsolutions #LGBTQ #ChatGPT #appdevelopment #RigathiGachagua https://t.co/0aNM9kffQp",Nairobi,Kenya
2022-12-14 12:05:24+00:00,@Israel Any mention of @Israel without including Jerusalem is not worth it. #ChatGPT failed here.,Lagos,Nigeria
2022-12-14 11:07:05+00:00,"Tis' the busiest season as a designer. Asked #ChatGPT for some help on copy for a car Christmas ad and....

not bad at all💫 https://t.co/GFhfut80Dr",Kampala,Uganda
2022-12-14 10:21:47+00:00,"HEARD OF THE NEW AI ? ChatGPT (ELON MUSK OPEN AI) 

This is like literally solving most of life's problems. And it's crazy how it might steal jobs from many tech artisans. 

What do you think about it? 

#chatgpt #elonmusk https://t.co/ZHmK66hNHu",Lagos,Nigeria
2022-12-14 09:13:52+00:00,"This thread has been brought to you in collaboration with #ChatGPT. I tweaked it here and there. 
#contentmarketing 
#contentmarketingtips",Nairobi,Kenya
2022-12-14 09:06:28+00:00,@lporiginalg #ChatGPT already learnt who can and who can't handle a joke. Impressive,Johannesburg,South Africa
2022-12-14 08:36:43+00:00,"#QUESTION :/* Retrieve a running total of minutes spent on capital bike trips per day.*/
I am excited about #ChatGPT and I felt to look into how to use it in solving some #SQL Queries. 
Like the above question on running total. 
#ArgentinaVsCroatia #Footballplayer #Ejiofor #data https://t.co/DhZty4xoM0",Lagos,Nigeria
2022-12-14 08:17:11+00:00,"I tried this a few days ago but i must admit, #ChatGPT is going to be a game changer not far from now, i asked it so many questions and i was astonished at how good the answers were or how close to being good they were ... A monster is being born with this kind of AI🤔🤔 https://t.co/DDh3CIJfE5",Kampala,Uganda
2022-12-14 08:14:41+00:00,"ChatGPT is something else 😱
#ChatGPT",Njoro,Kenya
2022-12-14 07:48:04+00:00,This is the bot calling the kettle human #ChatGPT https://t.co/S1ZVL8RCPV,Johannesburg,South Africa
2022-12-14 07:44:17+00:00,Search engine imeomoka #ChatGPT,Nairobi,Kenya
2022-12-14 07:41:04+00:00,"What happens when you ask #ChatGPT to write a cover letter for you.

#Tech #AI https://t.co/0I3B93yV1d",Kigali,Rwanda
2022-12-14 06:08:07+00:00,We have a BIG (read MAJOR) problem as a country...while others are talking about #NuclearFussion and #ChatGPT  we are arguing about #OfficeOfTheFirstDaughter,Nairobi,Kenya
2022-12-14 05:54:49+00:00,"Don't forget to use #chatgpt to its fullness while it is free.
It could become a paid tool in a few months.

#developers #javascript",Abeokuta,Nigeria
2022-12-14 05:51:48+00:00,"#ChatGPT damn man ,🔥🔥",Durban,South Africa
2022-12-14 05:48:21+00:00,#ChatGPT to the infamous #Uganda question,Kampala,Uganda
2022-12-14 05:26:38+00:00,"Have you tried out the CHATGPT? 
If you haven't it might be wise to get a SmartPhone First before going for the AI. Zunka can help you get your Dream Smartphone with a LIPA Mdogo Mdogo Plan. Our desire is to empower lives in the Smart World. Let the journey begin.
#Zunka
#CHATGPT https://t.co/SmXHU73OfW",Nairobi,Kenya
2022-12-14 05:20:51+00:00,"Good skills for the future: Resilience and adaptability.
#ChatGPT",Nairobi,Kenya
2022-12-14 04:52:49+00:00,"#ChatGPT #RealQuestion ... do you use ""manners"" when typing a request in chatgpt, I've found myself unconsciously using please before a request. #itsWeird, I've never done that with Google.",Johannesburg,South Africa
2022-12-13 21:45:22+00:00,#ChatGPT @OpenAI is game changing for real!,Kigali City,Rwanda
2022-12-13 21:01:21+00:00,"What are your thoughts about #ChatGPT ?
#writersoftwitter #WritingCommunity",Lagos,Nigeria
2022-12-13 20:38:50+00:00,@pmarca Virrrtuoso!🤣 - The Dean would have framed it. #ChatGPT https://t.co/Ys6Udd48YD,Pretoria,South Africa
2022-12-13 20:20:29+00:00,@jason_howerton There you go with the answer #ChatGPT https://t.co/AkRLjlfNxY,Kumasi,Ghana
2022-12-13 20:18:49+00:00,@jason_howerton #ChatGPT couldn't answer for the first time https://t.co/bGUuTlIjsH,Kumasi,Ghana
2022-12-13 19:03:12+00:00,#ChatGPT is a bullshitter to know why just ask it: why {mention something} is better than }something else} and see how it argues. This because it doesn’t know the right and wrong,Sousse,Tunisia
2022-12-13 18:47:19+00:00,How to prepare banku according to #ChatGPT https://t.co/OsQwlShAfs,Accra,Ghana
2022-12-13 17:33:14+00:00,"The force is strong with #ChatGPT in @NotionHQ! It would be like having a mini-Yoda by your side, helping you stay organised and focused on your. May the productivity be with you! #starwars #notion""",Kampala,Uganda
2022-12-13 17:14:42+00:00,"@garyvee 
I Tried #ChatGPT by asking: ""What's the secret of Success of Gary Vaynerchuk?""

Answer is just AMAZZZZZINGGG.",Cairo,Egypt
2022-12-13 17:10:17+00:00,"@MrRightke Same question been asked to an AI,#ChatGPT https://t.co/hOuegPNjIw",Nairobi,Kenya
2022-12-13 16:57:27+00:00,"Mirrors inside hotel  rooms, banking halls etc. help in early detection of dangers
#ChatGPT 
#DanstanOmariExposed 
#3gb",Nairobi,Kenya
2022-12-13 16:57:18+00:00,At least the bot has some moral standards 😂 #ChatGPT https://t.co/nLMLRoVckt,Nairobi,Kenya
2022-12-13 16:21:39+00:00,Its just mind-blowing. All it needs is a little tweaking #ChatGPT #CheatSheet,Kumasi,Ghana
2022-12-13 16:02:40+00:00,"This is a sample song for Kenya 🇰🇪 generated by the Artificial Intelligence chat bot, ChatGPT. 

If I was to give the song a name I’d title it: KENYA, MY HEART BELONGS. 

#ChatGPT #chatgpt3 https://t.co/9wIKKcFNXO",Nairobi,Kenya
2022-12-13 15:47:32+00:00,#ChatGPT servers right now 🔥🔥 https://t.co/INHf9PYUMX,Kiambu,Kenya
2022-12-13 14:59:45+00:00,"*🔥BEI YA JIONI🔥*
*TOYOTA HILUX DOUBLECABIN 5L LOCAL*
2007| KAZ| 3,000CC| *5L ENGINE|* DIESEL| MANUAL 4WD|  ALLOYS| SNORKEL| SIDE STEP|
WAS ~*KSH2,300,000/-*~
NOW *KSH1,950,000/-*
#KenyaAt59
#kikuyus
#kibicho
#makaumutua
#ChatGPT
#snaptube
#uasingishu
#kenyapower
#kisii
#sakaja https://t.co/kxGmxKNgXe",Nairobi,Kenya
2022-12-13 14:40:08+00:00,#ChatGPT bypass,Nairobi,Kenya
2022-12-13 14:35:33+00:00,"We are all purpose website Designers.
Visit our website for more info:
https://t.co/OYwz1kEw1m
Contact Us
Phone No: +254715026405
#Clout #Dennisokari #Snaptube #Nadiamukami #Blacklist #webdesign #webdevelopment #webhosting #domainregistration #Ronaldo #ChatGPT https://t.co/8FiMbMcb7G",Nairobi,Kenya
2022-12-13 14:34:21+00:00,#ChatGPT experiment 3 (huh?) https://t.co/tAk8Z6Nitr,Johannesburg,South Africa
2022-12-13 14:23:59+00:00,It's not yet the super AI we love to fear in advance but #ChatGPT does already have some good use cases. #AI,Lagos,Nigeria
2022-12-13 13:03:37+00:00,Chatgpt is revolutionizing essay writing with its AI-powered content creation platform. Now anyone can create high-quality essays in minutes - no need to break a sweat! #Chatgpt #AI #EssayWriting,Nairobi,Kenya
2022-12-13 13:01:51+00:00,"ChatGPT is revolutionizing the way we interact with technology, transforming the way we communicate and collaborate. #AI #ChatGPT #Revolution",Nairobi,Kenya
