Date,Tweet,City,Country
2022-12-06 10:27:59+00:00,My sister @josie_siman does research on metaphor cognition. I asked #ChatGPT to write a metaphor that expresses all the love I have for her. https://t.co/FygX9pMMZS,Curitiba,Brazil
2022-12-06 06:08:11+00:00,#chatGPT running commands code :D https://t.co/OSAvP053l3,Lima,Peru
2022-12-06 04:22:42+00:00,One of the things I like the most about #ChatGPT is that it killed and buried nonsensical leetcoding ranks. 💁,Buenos Aires,Argentina
2022-12-05 23:44:11+00:00,"It was worth the shot...
Can't wait until AI start making future predictions.. #ChatGPT https://t.co/PLJy6PYzhJ",Sao Paulo,Brazil
2022-12-05 21:38:08+00:00,"This is hilarious, check it out. #ChatGPT",Cali,Colombia
2022-12-05 20:05:06+00:00,@owocki #ChatGPT Web3 Leftist Manifesto https://t.co/0EGfDeYcjH,Medellín,Colombia
2022-12-05 19:42:41+00:00,"After trying #ChatGPT and seeing how insane it is, it's becoming more complex every day to envision how the future will be.",Medellín,Colombia
2022-12-05 18:55:34+00:00,shit the end is comming #openia #chatgpt,Santiago,Chile
2022-12-05 15:53:25+00:00,"Japan 🇯🇵 - Croatia 🇭🇷
😂This is great
#FIFA #JPNCRO #ChatGPT https://t.co/JATdoxFVuT",Montevideo,Uruguay
2022-12-05 15:40:32+00:00,"Well, ChatGPT got a plan. @OpenAI 
#ChatGPT #SentientAI https://t.co/ZUampCqDxd",Montevideo,Uruguay
2022-12-05 14:43:19+00:00,"@NFT_GOD AI is a super tool, but a tool nonetheless.

Human input and direction will determine the quality of the output.

I've been trying #ChatGPT as an assistant, and it does a great job giving me options and perspectives.",Cali,Colombia
2022-12-05 14:33:34+00:00,"🤖 AI-generated answers temporarily banned on coding Q&amp;A site Stack Overflow
Stack Overflow’s mods say these ‘have a high rate of being incorrect.’
by James Vincent @jjvincent   at @verge  
#OpenAI #chatbot #ChatGPT #AI 

https://t.co/PMnD3FkE2a https://t.co/weqmfW8hyB",Rio de Janeiro,Brazil
2022-12-05 14:25:59+00:00,A funny thing about #chatGPT is that most people are using it as a substitute to Google Search. We're so used to retrieving instead of generating information that it is difficult to explore chatGPT real capabilities.,Sao Paulo,Brazil
2022-12-05 13:53:30+00:00,Every #ChatGPT user right now: https://t.co/hxWipbTtJs,Curitiba,Brazil
2022-12-05 11:09:51+00:00,"Those who, in less than a few months from now, do not make use of #ChatGPT or any other form of #AI assistants for producing content or brainstorming ideas will effectively be the Neanderthals of modern times.

Please do yourself a favor and start playing with these tools NOW.",Montevideo,Uruguay
2022-12-05 06:00:49+00:00,"Now, this is getting fun... 

#ChatGPT #SocialScience #Ideology https://t.co/W70GrpkSae",Santiago,Chile
2022-12-05 03:48:49+00:00,ChatGPT ideas for naming a crypto social media app.. which one should I pick? #ChatGPT #BTC #Crypto https://t.co/owWoqvY5Yc,Cordoba,Argentina
2022-12-04 22:35:07+00:00,"I created the above ☝ tweets assisted by #ChatGPT. 

I asked for a general structure of the thread to ""get people to try ChatGPT"" and then did some iterations for each tweet.

I also asked it for the prompt to the image and generated it with #stablediffusion ⬇",Cali,Colombia
2022-12-04 22:35:07+00:00,"Here's how to start chatting with #ChatGPT : 

1. Go to https://t.co/IUaA5g0iOj 
2. Sign up for an account 
3. Log in to your account 
4. Start chatting with the AI! 

Give it a try and see what it can do! ⬇",Cali,Colombia
2022-12-04 22:35:05+00:00,"Get instant answers and perspectives from a super intelligent Artificial Intelligence! 

#ChatGPT a large language model trained by #OpenAI 

I've tried it out and it's amazing!

A 🧵 https://t.co/mZrjIfSGm6",Cali,Colombia
2022-12-04 18:44:47+00:00,#ChatGPT can display rudimentary color/visual reasoning if you give it emojis for colors and a grid. https://t.co/CffUsdJWSE,Belo Horizonte,Brazil
2022-12-04 17:48:43+00:00,"Asked #ChatGPT to generate jokes about #Rust and #Cpp.

It struggles a bit with humor and delivery, but can occasionally make a good (anti-)joke. https://t.co/pQ2GdYxLLj",Belo Horizonte,Brazil
2022-12-04 03:39:18+00:00,biblically accurate airplane #ChatGPT https://t.co/9daDvbEss0,Belo Horizonte,Brazil
2022-12-04 03:34:30+00:00,"It seems that @OpenAI #ChatGPT has some ideas how to improve @TwitterSpaces from the UX perspective. @stephsmithio you shared some ideas as well today with @elonmusk about it.

What do you think about these ones below? https://t.co/PXzNMva2he",Lima,Peru
2022-12-04 03:01:11+00:00,"As a Software Engineer, I just wanted to say one little thing to @sama and the whole @OpenAI team: 

You are doing an incredible work, folks. Seriously. 

#ChatGPT from my perspective is even more disruptive than others similar #AI tools 👇🏾👇🏾👇🏾",Lima,Peru
2022-12-03 23:39:05+00:00,"Just discovered that ChatGPT is perfect for writing work emails! No more struggling to find the right words, it's a game changer for my productivity. #chatGPT https://t.co/effox86Jdq",Buenos Aires,Argentina
2022-12-03 23:17:05+00:00,Blown away by @OpenAI #ChatGPT 🤯,Buenos Aires,Argentina
2022-12-03 14:57:39+00:00,Old habits die hard... 😔 #ChatGPT https://t.co/j7eCoNd6VL,Santa Fe,Argentina
2022-12-03 09:15:55+00:00,I asked #chatGPT to give some advice to my students.. https://t.co/YSudC1TTXI,Curitiba,Brazil
2022-12-03 04:47:04+00:00,"OpenAI refuses to lose a Tic Tac Toe game. A thread.
#openai #ChatGPT https://t.co/IPP1F0X8Mf",Rio de Janeiro,Brazil
2022-12-03 04:15:51+00:00,"🤯🤯🤯 I just tried @OpenAI #chatGPT now and this is scarily good

#OpenAI #OpenAIChat #chatgpt #ai #ArtificialIntelligence https://t.co/kkaA8o5ZVd",Lima,Peru
2022-12-03 01:07:08+00:00,#ChatGPT Help me with ideas for an abstract art project about programming languages like #rustlang #Python and #elixir. https://t.co/dmwdG6hUpb,Medellin,Colombia
2022-12-02 21:25:40+00:00,"#ChatGPT is so much fun

#Space #AdLunam #Moon #NASA #Artemis https://t.co/nUlPDM9Hs0",Medellín,Colombia
2022-12-02 21:06:39+00:00,This one is creepy #ChatGPT https://t.co/YfIInax3q6,Santiago,Chile
2022-12-02 19:41:34+00:00,"#chatgpt #gptchat 
 Well, this is really really good.

 I Will try! https://t.co/8UpAzcxDUI",Lomas de Zamora,Argentina
2022-12-02 19:31:18+00:00,"I just asked for materials (like procedural ones) and this is pretty, pretty close.
 SO! Thinkin' bout that i realize that... #ChatGPT is a súper, súper great tool for unblock learning hardness. Just IMPRESIVE tool and the Best one, for me (i Guess) till now https://t.co/KJ2Zu9FXlK",Lomas de Zamora,Argentina
2022-12-02 19:02:49+00:00,"A: ""Marcus Aurelius' s approach to life was centered around being true to oneself and striving to live a good and meaningful life, so it's likely that he would continue to follow this path in today's world""

I couldn't agree more @OpenAI #ChatGPT #Stoicism",Caracas,Venezuela
2022-12-02 19:02:48+00:00,"I just asked @OpenAI 
Q: ""Take into consideration Meditations from Marcus Aurelius, then, What Would Marcus Aurelius Do in this day and age?"" #ChatGPT #Stoicism https://t.co/s265cuASrH",Caracas,Venezuela
2022-12-02 02:32:44+00:00,"By the way, Copy and paste the #ChatGPT  into @logseq, and @logseq does an excellent job generating beautiful Markdown. https://t.co/vQzuVyFFLV",Medellin,Colombia
2022-12-01 22:00:31+00:00,"Previously useful skill: knowing how to search

New useful skill: knowing how to ask to #ChatGPT what you want",Buenos Aires,Argentina
2022-12-01 17:19:14+00:00,"Hey @stevenmarkryan, I think #ChatGPT had a good analisys. Maybe need to chek his facts https://t.co/qvAeieVIL7",Colina,Chile
2022-12-01 14:26:14+00:00,"@OpenAI This is truly amazing!!! The quality of the answers is impressive!

I wonder whats Google next move

#OpenIA #ChatGPT",Colina,Chile
2022-12-01 13:07:20+00:00,The only question needed to be answered.  #ChatGPT #design https://t.co/mL0mklmANs,Montevideo,Uruguay
2022-12-01 02:33:20+00:00,#chatGPT  solving a microecon problem https://t.co/rfCMihOSxQ,São Paulo,Brazil
2022-12-01 01:45:47+00:00,Some rumors of #ChatGPT is a fine-tuned #GPT4... let me ask. https://t.co/GYmwI3dkZo,Medellin,Colombia
2022-11-30 19:49:39+00:00,"New #chatGPT (@OpenAI) generating ideas about  #JimiHendrix 

we live in exciting times

https://t.co/JJszfuHKVu https://t.co/228SxPWSZY",Medellin,Colombia
